Id,Offer Status,Address,Price,Size,Property Type,Agency Name,Agent Name,Description,Property Link,Date Posted,Latitude,Longitude
6937563,,"Skyline, Bullfinch Close, Flinton, Bristol, BS34 6FG",ROA,"5,000 - 16,000 Sq Ft","General Industrial, Industrial Park, Light Industrial, Distribution Warehouse, Industrial",Colliers ,Alex Van Den Bogerd,"DescriptionThe scheme comprises two terraces of high specification urban logistics and light industrial warehouses.The individual units cover a wide range of sizes and can be efficiently consolidated to accommodate larger requirements.There is an opportunity to combine units to  50,000 sq ft.LocationThe scheme is located in close proximity to the arterial route of the A38, approximately 6 miles north of Bristol City Centre and 3 miles South of the M4/M5 interchange.North Bristol is a micro market of the city which is expanding rapidly over the coming years, with YTLs Brabazon development contributing to the construction of 6,000 new homes in the immediate area, along with new metro bus, railway station and community facilities.Key FeaturesAvailable nowAbility to combine units8m minimum eaves height1st floor concrete mezzanine37.5kN/m2 floor loadingSurface level loading doorsPower capacity of 1MVAPlanningPlanning secured for B2, B8 and E (g) (iii) uses.TenureAll units are available by way of a new Full Repairing and Insuring (FRI) lease.",https://propertylink.estatesgazette.com/property-details/6937563-skyline-bullfinch-close-flinton-bristol-bs34-6fg,15th January 2025,51.522677,-2.568276
6949111,,"Unit 2, Apex Court, Woodlands, Almondsbury , Bristol, Gloucestershire, BS32",£12.50   Per Sq Ft,"762 - 1,527 Sq Ft","Office, Offices",Burston Cook,Vicki Grimshaw,"The property comprises a self-contained, modern office building providing open plan accommodation. Currently available are the ground and first floors which benefit carpet covered flooring, recessed lighting, fitted kitchens, and a video entry intercom system.( Agency Pilot Software ref: 912 )",https://propertylink.estatesgazette.com/property-details/6949111-unit-2-apex-court-woodlands-almondsbury-bristol-gloucestershire-bs32,27th November 2024,51.549063,-2.553448
6884601,,"Bull Wharf, Redcliff Street, Bristol, City Of Bristol, BS1 6QR",£38.00 - £45.00   Per Sq Ft,"2,768 - 10,294 Sq Ft","Office, Offices",CSquared (Previously Colston & Colston Chartered Surveyors),Seonaid Butler,"Bull Wharf is a modern office building arranged over 6 floors with stunning views over Bristol's floating harbour. The 2nd, 5th and 6th floors are newly refusrbished along with the reception and common parts. The office building also benefits from a new shower block and secure basement car and bike parking.In addition to the Cat A works, the 2nd floor has been fitted and furnished and provides suites of 1,135 sq ft and 3,195 sq ft which are ready for immediate occupation.LocationThe building is located in the heart of the city centre along Redcliff St overlooking the Floating Harbour, just off Bristol Bridge. The offices are a 10 minute walk from Bristol Temple Meads and benefit from excellent nearby amenity at Finzels Reach, Victoria Street and Redcliff Quarter. Bristol's Castle Park is just a few minutes walk away as well as Broadmead and Cabot Circus in the retail core of the city.Each party is to be responsible for their own legal and professional fees incurred in any transaction.Service Charge Details7.16 /sq ftAmeneties 1Newly refurbished office accommodationAmeneties 2New VRF air conditioningAmeneties 3New LED lightingAmeneties 4New cycle storage and shower facilitiesAmeneties 5Remodelled and refurbished reception areaAmeneties 6Fantastic views over Bristol's Floating Harbour ( Agency Pilot Software ref: 569 )",https://propertylink.estatesgazette.com/property-details/6884601-bull-wharf-redcliff-street-bristol-city-of-bristol-bs1-6qr,17th October 2024,51.4524371,-2.5913015
6919120,,"90-96 East Street, Bedminster, Bristol, BS3",ROA,"3,422 Sq Ft","Retail - High Street, Retail",Burston Cook,Charlotte Bjoroy,"Large retail unit to let, available as a whole, or split into two smaller units with strong passing footfall on East Street in popular Bedminster, Bristol.Unit 1: 3,422 sq ft (317.91 sq m)Unit 2: 4,025 sq ft (373.93 sq m)Total:  7,447 sq ft  (691.84 sq m)Class E-suitable for a variety of commercial uses.Rent on application.( Agency Pilot Software ref: 1419 )",https://propertylink.estatesgazette.com/property-details/6919120-90-96-east-street-bedminster-bristol-bs3,21st February 2025,51.441838,-2.597914
6915194,,"The Aztec Centre, Aztec West Business Park, Bristol BS32 4TD",ROA,"10,003 - 20,006 Sq Ft","Business park, Office, Healthcare, Offices, Other Property Types & Opportunities",CBRE - Bristol,Richard Kidd,"The Aztec Centre is located at the forefront of Aztec West, Bristol’s premier business park. Aztec West is Bristol’s leading out of town office park, which offers a wide range of on-site amenities with staff health and wellbeing in mind. The Aztec Centre is the park’s community hub where you will find a large open plan atrium within which to eat, drink or just relax. It includes a McColls convenience store and newsagent, The Medical Healthcare Centre and a coffee shop. Car charging points and Metro bus stops are close at hand.Specification:* Open plan floor plates with excellent natural light* New metal tiled suspended ceiling* New LED lighting* New VRF air conditioning* Full access raised floor* Fully refurbished male and female WCs* Shower facilities* Balcony access to atrium* Passenger lift* EPC A rating* The space has allocated on-site parking based on a ratio of 1:250 sq ft.Floors Available:First Floor: 10,003 - 20,006 sq ftFor Rent:Price On Application",https://propertylink.estatesgazette.com/property-details/6915194-to-let-first-floor-office-the-aztec-centre-aztec-west-business-park,14th August 2023,51.542594,-2.5720738
6846667,,"40 Queen Square, Bristol BS1 4QP",ROA,"3,821 - 11,603 Sq Ft","Office, Offices",CBRE - Bristol,Alex Hayman,"40 Queen Square is a modern office building in the heart of the city centre arranged over ground and three upper floors.  The building boasts fantastic views over the floating harbour to the South, and the vibrant Queen Square to the North.The part third floor front suite has been fully refurbished and is available for immediate occupation.  The part first floor front suite will be refurbished and available for occupation in Q1 2024.Specification:- Open plan work space.- New LED lighting with PIR sensors.- New VRF air conditioning.- Shower facilities- Cycle facilities- Secure basement parking.- On site commissionaire- Located on Bristol's finest square.- EPC BAccommodation:3rd Front:  3,821 sq ft2nd Front: 3,821 sq ft1st Front:  3,961 sq ftTerms:On application.",https://propertylink.estatesgazette.com/property-details/6846667-refurbished-office-space-40-queen-square-bristol-bs1-4qp,25th July 2022,51.4496289,-2.5956549
6978447,,"Unit B, Nova Distribution Centre, Unit B, Crowley Way, Avonmouth, BS11 9DZ","£287,000.00","41,000 Sq Ft","General Industrial, Warehouse, Distribution Warehouse, Light Industrial, Industrial Park, Industrial",Russell Property Consultants Ltd,Chris Miles,"Nova Distribution Centre occupies a very prominent position fronting the motorway junction (J18 of M5), and is located adjacent to Nisbets and Costco. Access to the Nova Distribution Centre is provided via Crowley Way, which benefits from excellent transport links with direct access to J18 of the M5, and is within 6 miles of the M4/M5 interchange.Also, easy access to the A4 and Avonmouth Railway Station (within 500m).",https://propertylink.estatesgazette.com/property-details/6978447-unit-b-nova-distribution-centre-unit-b-crowley-way-avonmouth-bs11-9dz,6th September 2024,51.503973,-2.695887
6792069,,"1375 Aztec West, 1375 Aztec West, Almondsbury, Bristol, BS32 4SB",ROA,"5,549 Sq Ft","General Industrial, Warehouse, Industrial",BNP Paribas ,Rupert Elphick,"Key PointsFully refubishedUp to 6.2m eavesElectric roller shutter doorsAccess to J.16 of the M5Car parkingSummaryFully refurbished modern warehouse with excellent road links, with J.16 M5 in close proximity.DescriptionThe industrial units are of steel portal frame construction with brick andprofiled steel clad elevations under profiled steel clad roofs with integratedroof lights.LocationAztec West is the South West’s most prominent andhigh profile business park location, it benefits from ahighly prominent strategic situationAvailability_textThe accommodation comprises of the following",https://propertylink.estatesgazette.com/property-details/6792069-1375-aztec-west-1375-aztec-west-bs32,11th February 2025,51.5432853,-2.5774099
6990737,,"Skyline, Bullfinch Close, Flinton, Bristol, BS34 6FG",ROA,"8,867 Sq Ft","General Industrial, Industrial Park, Light Industrial, Distribution Warehouse, Industrial",Colliers ,Alex Van Den Bogerd,"DescriptionThe scheme comprises two terraces of high specification urban logistics and light industrial warehouses.The individual units cover a wide range of sizes and can be efficiently consolidated to accommodate larger requirements.There is an opportunity to combine units to  50,000 sq ft.LocationThe scheme is located in close proximity to the arterial route of the A38, approximately 6 miles north of Bristol City Centre and 3 miles South of the M4/M5 interchange.North Bristol is a micro market of the city which is expanding rapidly over the coming years, with YTLs Brabazon development contributing to the construction of 6,000 new homes in the immediate area, along with new metro bus, railway station and community facilities.Key FeaturesAvailable nowAbility to combine units8m minimum eaves height1st floor concrete mezzanine37.5kN/m2 floor loadingSurface level loading doorsPower capacity of 1MVAPlanningPlanning secured for B2, B8 and E (g) (iii) uses.TenureAll units are available by way of a new Full Repairing and Insuring (FRI) lease.",https://propertylink.estatesgazette.com/property-details/6990737-unit-5-skyline-bullfinch-close-flinton-bristol-bs34-6fg,15th January 2025,51.522677,-2.568276
6985851,,"Depot at Port Edward Centre, Unit, St Andrews Road, Avonmouth, BS11 9HS","£220,000.00","36,801 Sq Ft","General Industrial, Land, Distribution Warehouse, Light Industrial, Warehouse, Industrial, Commercial Land",Russell Property Consultants Ltd,Chris Miles,The property is located on St Andrews Road (A4303) which is a main aerial route through Avonmouth.  The road connects to the A4 Portway into Bristol and J18 M5.,https://propertylink.estatesgazette.com/property-details/6985851-depot-at-port-edward-centre-unit-st-andrews-road-avonmouth-bs11-9hs,3rd February 2025,51.5057,-2.697344
6996285,,"Units 34-36, The Arcade, Bristol, City of Bristol","£39,500.00  Per  Annum",0 - 615 Sq Ft,"General Retail, Retail",Carter Jonas LLP,Stuart Williams,"Prime corner location fronting Broadmead, forming part of The Arcade, directly opposite Boots, Sally Hair, Card Factory and an entrance to The Galleries Shopping Centre.The Arcade is a busy covered walkway comprising a mix of speciality and service occupiers and links Broadmead to The Horsefair where retailers such as Primark, Greggs and Burger King are located. Other well known occupiers nearby include Tesco, Coffee#1, Savers, Skechers and F. Hinds.A certificate rated C (- 63) is available on request.( Agency Pilot Software ref: 20018285 )",https://propertylink.estatesgazette.com/property-details/6996285-units-34-36-the-arcade-bristol-city-of-bristol,19th December 2024,51.457891,-2.590249
